--,prolific_id,study_id,session_id,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,main_start_keys_3.keys,main_start_keys_3.rt,main_start_keys_3.duration,trial_score_pract,total_score_pract,treshold_pract,trial_duration_pract,nr_of_incr_pract,threshold_reached,time_sequence,mintime_sequence_all,mintime_pract at t,rtArray,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,practicetrials.ran,practPumps,effTresh,pract_img_keys.keys,pract_img_keys.rt,pract_img_keys.duration,reactionTimes_pract2,reactionTimesData_pract2,averageReactionTimesData_pract2,rtPercentageData_pract2,maxTime_pract2,minTime_pract2,maxPosBar_pract2,minPosBar_pract2,Accum points 2nd practice,percentage of bar reached_pract2,achieved_pract2,effLevel_pract2,practicetrials_2.thisRepN,practicetrials_2.thisTrialN,practicetrials_2.thisN,practicetrials_2.thisIndex,practicetrials_2.ran,Points,FeedbackText1,FeedbackText2,stimFile,effLevel,quiz_info_keys.keys,quiz_info_keys.rt,quiz_info_keys.duration,quizinfo.thisRepN,quizinfo.thisTrialN,quizinfo.thisN,quizinfo.thisIndex,quizinfo.ran,correct,response,quiz_score,next_quest.keys,next_quest.rt,next_quest.duration,instructionquiz.thisRepN,instructionquiz.thisTrialN,instructionquiz.thisN,instructionquiz.thisIndex,instructionquiz.ran,correctResp,question,resp1,resp2,resp3,main_start_keys.keys,main_start_keys.rt,main_start_keys.duration,rewRating,AnchorRewRating,AccuracyRewardRating,PossiblePointsSoFar,AccumulatedPointsSoFar,reward.response,reward.rt,login_reward.keys,login_reward.rt,login_reward.duration,effRating,AnchorEffRating,AccuracyEffortRating,slider.response,slider.rt,reactionTimes,reactionTimesData,averageReactionTimesData,rtPercentageData,maxTime,minTime,maxPosBar,minPosBar,Accum points main trials,percentage of bar reached,minimum RT on current trial,achieved,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,end_break.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,BlockNumber,TrialFile,TotalBlockNumber,bonusPayment,task_duration,end_key.keys,end_key.rt,end_key.duration,end.thisRepN,end.thisTrialN,end.thisN,end.thisIndex,end.ran
Please be patient as the study loads,55bd8669fdf99b5bfc7d4cfc,66d895541319693e0a3a3141,66db1c7a53c73b4eae271a94,2024-09-06_11h25.45.476,RewardEffortLearning_pilot7b,2023.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,55bd8669fdf99b5bfc7d4cfc,66d895541319693e0a3a3141,66db1c7a53c73b4eae271a94,2024-09-06_11h25.45.476,RewardEffortLearning_pilot7b,2023.1.3,Win32,60.24096386,return,0.7175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,55bd8669fdf99b5bfc7d4cfc,66d895541319693e0a3a3141,66db1c7a53c73b4eae271a94,2024-09-06_11h25.45.476,RewardEffortLearning_pilot7b,2023.1.3,Win32,60.24096386,,,,"[""return""]",[10.933599999904633],[null],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,55bd8669fdf99b5bfc7d4cfc,66d895541319693e0a3a3141,66db1c7a53c73b4eae271a94,2024-09-06_11h25.45.476,RewardEffortLearning_pilot7b,2023.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,55bd8669fdf99b5bfc7d4cfc,66d895541319693e0a3a3141,66db1c7a53c73b4eae271a94,2024-09-06_11h25.45.476,RewardEffortLearning_pilot7b,2023.1.3,Win32,60.24096386,,,,,,,2,2,-0.36,5.4769,13,TRUE,"[[0.10769999980927025,0.09989999985694453,0.08329999995231674,0.09999999999999432,0.06670000004768895,0.0497999999523131,0.05010000014304694,0.1498999998569559,0.049900000095362884,0.049900000095362884,0.06649999999999068,0.05010000014304694,0.06659999990462495]]",[0.0497999999523131],0.0498,"[0.10769999980927025,0.09989999985694453,0.08329999995231674,0.09999999999999432,0.06670000004768895,0.0497999999523131,0.05010000014304694,0.1498999998569559,0.049900000095362884,0.049900000095362884,0.06649999999999068,0.05010000014304694,0.06659999990462495]",0,0,0,0,1,25,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,55bd8669fdf99b5bfc7d4cfc,66d895541319693e0a3a3141,66db1c7a53c73b4eae271a94,2024-09-06_11h25.45.476,RewardEffortLearning_pilot7b,2023.1.3,Win32,60.24096386,,,,,,,2,4,-0.22,6.9802,26,TRUE,"[[2.297400000095365,0.06670000004767473,0.06690000009535879,0.0835000000000008,0.1306999998092664,0.13340000009536368,0.1332999999523139,0.08330000019073225,0.06670000004767473,0.13320000004769383,0.16670000004768326,0.04999999999999716,0.06659999990463916,0.08320000004768247,0.08329999995231674,0.11659999990463632,0.1334000000953779,0.13289999985696,0.36660000014305183,0.05009999990464564,0.04999999999999716,0.05000000000001137,0.06659999990463916,0.08320000004768247,0.09990000009537425,0.08340000009536652]]","[0.0497999999523131,0.04999999999999716]",0.0498,"[2.297400000095365,0.06670000004767473,0.06690000009535879,0.0835000000000008,0.1306999998092664,0.13340000009536368,0.1332999999523139,0.08330000019073225,0.06670000004767473,0.13320000004769383,0.16670000004768326,0.04999999999999716,0.06659999990463916,0.08320000004768247,0.08329999995231674,0.11659999990463632,0.1334000000953779,0.13289999985696,0.36660000014305183,0.05009999990464564,0.04999999999999716,0.05000000000001137,0.06659999990463916,0.08320000004768247,0.09990000009537425,0.08340000009536652]",0,1,1,1,1,50,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,55bd8669fdf99b5bfc7d4cfc,66d895541319693e0a3a3141,66db1c7a53c73b4eae271a94,2024-09-06_11h25.45.476,RewardEffortLearning_pilot7b,2023.1.3,Win32,60.24096386,,,,,,,,4,0.05,10.0135,32,FALSE,"[[1.9480999999046418,0.06670000004767473,0.04999999999999716,0.05009999990463143,0.01679999995232606,0.18329999995231105,0.13309999990465826,0.1334000000953779,0.09990000009536004,0.11650000000000205,0.1333000001907294,0.15000000000000568,0.13340000009534947,0.35000000000002274,0.16659999990463348,0.16670000004768326,0.016700000047706,0.15000000000000568,0.15010000014305547,1.2664000000953592,0.09999999999999432,0.08339999985696522,0.08340000009536652,0.10000000000002274,0.06670000004766052,0.4165999999046335,0.03330000019073509,0.016600000143057514,0.016600000143057514,0.18329999995231105,0.14979999995230742,0.16690000009538153]]","[0.0497999999523131,0.04999999999999716,0.016600000143057514]",0.0166,"[1.9480999999046418,0.06670000004767473,0.04999999999999716,0.05009999990463143,0.01679999995232606,0.18329999995231105,0.13309999990465826,0.1334000000953779,0.09990000009536004,0.11650000000000205,0.1333000001907294,0.15000000000000568,0.13340000009534947,0.35000000000002274,0.16659999990463348,0.16670000004768326,0.016700000047706,0.15000000000000568,0.15010000014305547,1.2664000000953592,0.09999999999999432,0.08339999985696522,0.08340000009536652,0.10000000000002274,0.06670000004766052,0.4165999999046335,0.03330000019073509,0.016600000143057514,0.016600000143057514,0.18329999995231105,0.14979999995230742,0.16690000009538153]",0,2,2,2,1,100,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,55bd8669fdf99b5bfc7d4cfc,66d895541319693e0a3a3141,66db1c7a53c73b4eae271a94,2024-09-06_11h25.45.476,RewardEffortLearning_pilot7b,2023.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,"[""return""]",[10.348600000143051],[null],"[{""time"":300.767899999857,""reactionTime"":1},{""time"":301.2725999999046,""reactionTime"":1},{""time"":301.784399999857,""reactionTime"":1},{""time"":302.30089999985694,""reactionTime"":1},{""time"":302.801,""reactionTime"":1},{""time"":303.3175,""reactionTime"":1},{""time"":303.83409999990465,""reactionTime"":1},{""time"":304.33409999990465,""reactionTime"":1},{""time"":304.83409999990465,""reactionTime"":1},{""time"":305.35059999990466,""reactionTime"":1},{""time"":305.86709999990467,""reactionTime"":1},{""time"":306.38369999980927,""reactionTime"":1},{""time"":306.46709999990463,""reactionTime"":6.211700000047699},{""time"":307.01929999995235,""reactionTime"":1},{""time"":307.5335,""reactionTime"":1},{""time"":308.05009999990466,""reactionTime"":1},{""time"":308.56669999980926,""reactionTime"":1},{""time"":309.08319999980927,""reactionTime"":1},{""time"":309.5997999999523,""reactionTime"":1},{""time"":310.116399999857,""reactionTime"":1}]",[6.211700000047699],"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.6058500000238496,3.6058500000238496,3.6058500000238496,3.6058500000238496,3.6058500000238496,3.6058500000238496,3.6058500000238496,3.6058500000238496,3.6058500000238496,3.6058500000238496,3.6058500000238496,3.6058500000238496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,0.0166,0.05,-0.5,0,0,FALSE,75,0,0,0,0,1,1,"You reached the planet, you get 1 ruby!",You did not have enough fuel to reach the planet and missed 1 ruby!,stim/image1.png,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,55bd8669fdf99b5bfc7d4cfc,66d895541319693e0a3a3141,66db1c7a53c73b4eae271a94,2024-09-06_11h25.45.476,RewardEffortLearning_pilot7b,2023.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""time"":318.266,""reactionTime"":1},{""time"":318.78179999995234,""reactionTime"":1},{""time"":319.29829999995235,""reactionTime"":1},{""time"":319.815,""reactionTime"":1},{""time"":320.1981999998093,""reactionTime"":0.06669999980925923},{""time"":320.38139999985697,""reactionTime"":0.03320000004771373},{""time"":320.56469999980925,""reactionTime"":0.03329999995230537},{""time"":321.06469999980925,""reactionTime"":1},{""time"":321.83109999990467,""reactionTime"":1},{""time"":322.33109999990467,""reactionTime"":1},{""time"":322.78109999990465,""reactionTime"":1.4664999999999964},{""time"":323.29769999980925,""reactionTime"":1},{""time"":323.91429999995233,""reactionTime"":1},{""time"":324.43079999995234,""reactionTime"":1},{""time"":324.94739999985694,""reactionTime"":1},{""time"":325.44739999985694,""reactionTime"":1},{""time"":325.613899999857,""reactionTime"":2.2162000000477065},{""time"":325.78059999990467,""reactionTime"":0.016700000047706},{""time"":326.48079999995235,""reactionTime"":1},{""time"":326.497,""reactionTime"":0.5166000001430575},{""time"":326.99709999990466,""reactionTime"":1},{""time"":327.51369999980926,""reactionTime"":1},{""time"":328.06350000000003,""reactionTime"":0.25},{""time"":328.41339999985695,""reactionTime"":0.19989999985693885},{""time"":328.91339999985695,""reactionTime"":1},{""time"":329.41339999985695,""reactionTime"":1},{""time"":329.6632999999523,""reactionTime"":0.03329999995230537}]","[0.06669999980925923,0.03320000004771373,0.03329999995230537,1.4664999999999964,2.2162000000477065,0.016700000047706,0.5166000001430575,0.25,0.19989999985693885,0.03329999995230537]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5333499999046296,0.5333499999046296,0.5333499999046296,0.5333499999046296,0.5333499999046296,0.5333499999046296,0.5333499999046296,0.5333499999046296,0.06669999980925923,0.06669999980925923,0.06669999980925923,0.04994999992848648,0.04994999992848648,0.04994999992848648,0.04994999992848648,0.04994999992848648,0.04994999992848648,0.04994999992848648,0.04994999992848648,0.04994999992848648,0.04994999992848648,0.04994999992848648,0.044399999936426106,0.044399999936426106,0.044399999936426106,0.044399999936426106,0.044399999936426106,0.044399999936426106,0.044399999936426106,0.044399999936426106,0.044399999936426106,0.03325000000000955,0.03325000000000955,0.03325000000000955,0.03325000000000955,0.03325000000000955,0.03325000000000955,0.03325000000000955,0.03325000000000955,0.03325000000000955,0.03325000000000955,0.03325000000000955,0.03329999995230537,0.03329999995230537,0.03329999995230537,0.03329999995230537,0.03329999995230537,0.03329999995230537,0.03329999995230537,0.03329999995230537,0.03329999995230537,0.03329999995230537,0.5166499999761527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.2332499999999982,1.2332499999999982,1.2332499999999982,1.2332499999999982,1.4664999999999964,1.4664999999999964,1.4664999999999964,1.4664999999999964,1.4664999999999964,1.4664999999999964,1.4664999999999964,1.4664999999999964,1.4664999999999964,1.4664999999999964,1.4664999999999964,1.4664999999999964,1.4664999999999964,1.4664999999999964,1.4664999999999964,1.4664999999999964,1.4664999999999964,1.4664999999999964,1.4664999999999964,1.4664999999999964,1.4664999999999964,1.4664999999999964,1.4664999999999964,1.4664999999999964,1.4664999999999964,1.4664999999999964,1.4664999999999964,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.6081000000238532,1.6081000000238532,1.6081000000238532,1.6081000000238532,1.6081000000238532,1.6081000000238532,1.6081000000238532,1.6081000000238532,1.6081000000238532,1.6081000000238532,1.0776333333651376,1.0776333333651376,1.0776333333651376,1.0776333333651376,1.0776333333651376,1.0776333333651376,1.0776333333651376,1.0776333333651376,1.0776333333651376,1.0776333333651376,1.0776333333651376,1.1164500000477062,1.1164500000477062,1.1164500000477062,1.1164500000477062,1.1164500000477062,1.1164500000477062,1.1164500000477062,1.1164500000477062,1.1164500000477062,1.1164500000477062,0.016700000047706,0.016700000047706,0.016700000047706,0.016700000047706,0.016700000047706,0.016700000047706,0.016700000047706,0.016700000047706,0.016700000047706,0.016700000047706,1,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,0.7583000000715288,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.22494999992846942,0.22494999992846942,0.22494999992846942,0.22494999992846942,0.22494999992846942,0.22494999992846942,0.22494999992846942,0.22494999992846942,0.22494999992846942,0.22494999992846942,0.19989999985693885,0.19989999985693885,0.19989999985693885,0.19989999985693885,0.19989999985693885,0.19989999985693885,0.19989999985693885,0.19989999985693885,0.19989999985693885,0.19989999985693885,0.19989999985693885,0.19989999985693885,0.19989999985693885,0.19989999985693885,0.19989999985693885,0.19989999985693885,0.19989999985693885,0.19989999985693885,0.19989999985693885,0.19989999985693885,0.5999499999284694,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5166499999761527,0.5166499999761527,0.5166499999761527,0.5166499999761527,0.5166499999761527,0.5166499999761527,0.5166499999761527,0.5166499999761527,0.5166499999761527,0.5166499999761527,0.5166499999761527,0.5166499999761527,0.5166499999761527,0.5166499999761527,0.5166499999761527,0.5166499999761527,0.03329999995230537,0.03329999995230537,0.03329999995230537,0.03329999995230537,0.03329999995230537,0.03329999995230537,0.03329999995230537,0.03329999995230537,0.03329999995230537,0.03329999995230537,0.03329999995230537,0.03329999995230537,0.03329999995230537,0.03329999995230537]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.45271508676582,47.45271508676582,47.45271508676582,47.45271508676582,47.45271508676582,47.45271508676582,47.45271508676582,47.45271508676582,94.90543017353164,94.90543017353164,94.90543017353164,96.6087045159365,96.6087045159365,96.6087045159365,96.6087045159365,96.6087045159365,96.6087045159365,96.6087045159365,96.6087045159365,96.6087045159365,96.6087045159365,96.6087045159365,97.17307303259989,97.17307303259989,97.17307303259989,97.17307303259989,97.17307303259989,97.17307303259989,97.17307303259989,97.17307303259989,97.17307303259989,98.30689446213401,98.30689446213401,98.30689446213401,98.30689446213401,98.30689446213401,98.30689446213401,98.30689446213401,98.30689446213401,98.30689446213401,98.30689446213401,98.30689446213401,98.30181006592666,98.30181006592666,98.30181006592666,98.30181006592666,98.30181006592666,98.30181006592666,98.30181006592666,98.30181006592666,98.30181006592666,98.30181006592666,49.15090503296333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.98983120757951,99.98983120757951,99.98983120757951,99.98983120757951,99.98983120757951,99.98983120757951,99.98983120757951,99.98983120757951,99.98983120757951,99.98983120757951,0,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,24.5779947085247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.2660158744259,76.2660158744259,76.2660158744259,76.2660158744259,76.2660158744259,76.2660158744259,76.2660158744259,76.2660158744259,76.2660158744259,76.2660158744259,76.2660158744259,76.2660158744259,76.2660158744259,76.2660158744259,76.2660158744259,76.2660158744259,76.2660158744259,76.2660158744259,76.2660158744259,76.2660158744259,76.2660158744259,78.81330081190552,78.81330081190552,78.81330081190552,78.81330081190552,78.81330081190552,78.81330081190552,78.81330081190552,78.81330081190552,78.81330081190552,78.81330081190552,81.36058574938515,81.36058574938515,81.36058574938515,81.36058574938515,81.36058574938515,81.36058574938515,81.36058574938515,81.36058574938515,81.36058574938515,81.36058574938515,81.36058574938515,81.36058574938515,81.36058574938515,81.36058574938515,81.36058574938515,81.36058574938515,81.36058574938515,81.36058574938515,81.36058574938515,81.36058574938515,40.68029287469258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.15090503296333,49.15090503296333,49.15090503296333,49.15090503296333,49.15090503296333,49.15090503296333,49.15090503296333,49.15090503296333,49.15090503296333,49.15090503296333,49.15090503296333,49.15090503296333,49.15090503296333,49.15090503296333,49.15090503296333,49.15090503296333,98.30181006592666,98.30181006592666,98.30181006592666,98.30181006592666,98.30181006592666,98.30181006592666,98.30181006592666,98.30181006592666,98.30181006592666,98.30181006592666,98.30181006592666,98.30181006592666,98.30181006592666,98.30181006592666]",1,0.0166,0.05,-0.5,0,20.47273924,FALSE,75,0,1,1,1,1,0,"You reached the planet, but there were no rubies!",You did not have enough fuel to reach the planet and missed 0 rubies!,stim/None.png,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
