--,prolific_id,study_id,session_id,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,main_start_keys_3.keys,main_start_keys_3.rt,main_start_keys_3.duration,trial_score_pract,total_score_pract,treshold_pract,trial_duration_pract,nr_of_incr_pract,threshold_reached,time_sequence,mintime_sequence_all,mintime_pract at t,rtArray,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,practicetrials.ran,practPumps,effTresh,pract_img_keys.keys,pract_img_keys.rt,pract_img_keys.duration,reactionTimes_pract2,reactionTimesData_pract2,averageReactionTimesData_pract2,rtPercentageData_pract2,maxTime_pract2,minTime_pract2,maxPosBar_pract2,minPosBar_pract2,Accum points 2nd practice,percentage of bar reached_pract2,achieved_pract2,effLevel_pract2,practicetrials_2.thisRepN,practicetrials_2.thisTrialN,practicetrials_2.thisN,practicetrials_2.thisIndex,practicetrials_2.ran,Points,FeedbackText1,FeedbackText2,stimFile,effLevel,quiz_info_keys.keys,quiz_info_keys.rt,quiz_info_keys.duration,quizinfo.thisRepN,quizinfo.thisTrialN,quizinfo.thisN,quizinfo.thisIndex,quizinfo.ran,correct,response,quiz_score,next_quest.keys,next_quest.rt,next_quest.duration,instructionquiz.thisRepN,instructionquiz.thisTrialN,instructionquiz.thisN,instructionquiz.thisIndex,instructionquiz.ran,correctResp,question,resp1,resp2,resp3,main_start_keys.keys,main_start_keys.rt,main_start_keys.duration,rewRating,AnchorRewRating,AccuracyRewardRating,PossiblePointsSoFar,AccumulatedPointsSoFar,reward.response,reward.rt,login_reward.keys,login_reward.rt,login_reward.duration,effRating,AnchorEffRating,AccuracyEffortRating,slider.response,slider.rt,reactionTimes,reactionTimesData,averageReactionTimesData,rtPercentageData,maxTime,minTime,maxPosBar,minPosBar,Accum points main trials,percentage of bar reached,minimum RT on current trial,achieved,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,end_break.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,BlockNumber,TrialFile,TotalBlockNumber,bonusPayment,task_duration,end_key.keys,end_key.rt,end_key.duration,end.thisRepN,end.thisTrialN,end.thisN,end.thisIndex,end.ran
Please be patient as the study loads,66ca889632a6b5e4f4d0acf7,66d895541319693e0a3a3141,66db1c8e8145404a26363e4b,2024-09-06_11h16.02.149,RewardEffortLearning_pilot7b,2023.1.3,Win32,238.0952381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,66ca889632a6b5e4f4d0acf7,66d895541319693e0a3a3141,66db1c8e8145404a26363e4b,2024-09-06_11h16.02.149,RewardEffortLearning_pilot7b,2023.1.3,Win32,238.0952381,return,46.7225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,66ca889632a6b5e4f4d0acf7,66d895541319693e0a3a3141,66db1c8e8145404a26363e4b,2024-09-06_11h16.02.149,RewardEffortLearning_pilot7b,2023.1.3,Win32,238.0952381,,,,"[""return""]",[31.64870000000019],[null],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,66ca889632a6b5e4f4d0acf7,66d895541319693e0a3a3141,66db1c8e8145404a26363e4b,2024-09-06_11h16.02.149,RewardEffortLearning_pilot7b,2023.1.3,Win32,238.0952381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,66ca889632a6b5e4f4d0acf7,66d895541319693e0a3a3141,66db1c8e8145404a26363e4b,2024-09-06_11h16.02.149,RewardEffortLearning_pilot7b,2023.1.3,Win32,238.0952381,,,,,,,2,2,-0.36,3.4196,13,TRUE,"[[0.09900000000001796,0.05829999999983215,0.07079999999982078,0.07500000000001705,0.0708999999994262,0.07089999999945462,0.09570000000019263,0.09999999999999432,0.1082999999998151,0.11250000000001137,0.12079999999980373,0.13749999999998863,0.1206999999992604]]",[0.05829999999983215],0.0583,"[0.09900000000001796,0.05829999999983215,0.07079999999982078,0.07500000000001705,0.0708999999994262,0.07089999999945462,0.09570000000019263,0.09999999999999432,0.1082999999998151,0.11250000000001137,0.12079999999980373,0.13749999999998863,0.1206999999992604]",0,0,0,0,1,25,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,66ca889632a6b5e4f4d0acf7,66d895541319693e0a3a3141,66db1c8e8145404a26363e4b,2024-09-06_11h16.02.149,RewardEffortLearning_pilot7b,2023.1.3,Win32,238.0952381,,,,,,,2,4,-0.22,6.6666,26,TRUE,"[[2.1080999999996095,0.07500000000001705,0.09170000000017353,0.10409999999961883,0.11670000000017922,0.11670000000020764,0.12920000000019627,0.14590000000038117,0.18329999999980373,0.08329999999980942,0.10010000000056607,0.1082999999998151,0.12920000000016785,0.14999999999997726,0.1708000000007246,0.07070000000018695,0.0959000000003698,0.10840000000035843,0.14160000000057948,0.16259999999962815,0.21259999999963952,0.10029999999983374,0.10839999999944894,0.125,0.12910000000056243,0.09990000000036048]]","[0.05829999999983215,0.07070000000018695]",0.0583,"[2.1080999999996095,0.07500000000001705,0.09170000000017353,0.10409999999961883,0.11670000000017922,0.11670000000020764,0.12920000000019627,0.14590000000038117,0.18329999999980373,0.08329999999980942,0.10010000000056607,0.1082999999998151,0.12920000000016785,0.14999999999997726,0.1708000000007246,0.07070000000018695,0.0959000000003698,0.10840000000035843,0.14160000000057948,0.16259999999962815,0.21259999999963952,0.10029999999983374,0.10839999999944894,0.125,0.12910000000056243,0.09990000000036048]",0,1,1,1,1,50,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,66ca889632a6b5e4f4d0acf7,66d895541319693e0a3a3141,66db1c8e8145404a26363e4b,2024-09-06_11h16.02.149,RewardEffortLearning_pilot7b,2023.1.3,Win32,238.0952381,,,,,,,2,6,0.05,10.0254,50,TRUE,"[[0.07070000000018695,0.08340000000038117,0.11259999999961678,0.1082999999998151,0.12080000000074165,0.1417000000001849,0.16249999999999432,0.18760000000054333,0.09149999999999636,0.11659999999963588,0.12909999999962452,0.12489999999945667,0.1417000000001849,0.16659999999961883,0.041700000000190585,0.07909999999964157,0.1082999999998151,0.125,0.15429999999980737,0.17499999999998295,0.0457999999998151,0.09999999999999432,0.12919999999925835,0.13329999999982078,0.12470000000018899,0.11669999999926972,0.13340000000039254,0.17090000000035843,0.20839999999944325,0.08330000000074733,0.12920000000019627,0.13329999999979236,0.14589999999944325,0.0457999999998151,0.08639999999942916,0.12510000000057175,0.11670000000017922,0.11659999999963588,0.1541000000005397,0.15829999999982647,0.054099999999635884,0.0915999999996302,0.10409999999961883,0.125,0.1373999999994453,0.13759999999962247,0.17089999999944894,0.05409999999960746,0.07909999999964157,0.09589999999943188]]","[0.05829999999983215,0.07070000000018695,0.041700000000190585]",0.0417,"[0.07070000000018695,0.08340000000038117,0.11259999999961678,0.1082999999998151,0.12080000000074165,0.1417000000001849,0.16249999999999432,0.18760000000054333,0.09149999999999636,0.11659999999963588,0.12909999999962452,0.12489999999945667,0.1417000000001849,0.16659999999961883,0.041700000000190585,0.07909999999964157,0.1082999999998151,0.125,0.15429999999980737,0.17499999999998295,0.0457999999998151,0.09999999999999432,0.12919999999925835,0.13329999999982078,0.12470000000018899,0.11669999999926972,0.13340000000039254,0.17090000000035843,0.20839999999944325,0.08330000000074733,0.12920000000019627,0.13329999999979236,0.14589999999944325,0.0457999999998151,0.08639999999942916,0.12510000000057175,0.11670000000017922,0.11659999999963588,0.1541000000005397,0.15829999999982647,0.054099999999635884,0.0915999999996302,0.10409999999961883,0.125,0.1373999999994453,0.13759999999962247,0.17089999999944894,0.05409999999960746,0.07909999999964157,0.09589999999943188]",0,2,2,2,1,100,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
