--,prolific_id,study_id,session_id,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,main_start_keys_3.keys,main_start_keys_3.rt,main_start_keys_3.duration,trial_score_pract,total_score_pract,treshold_pract,trial_duration_pract,nr_of_incr_pract,threshold_reached,time_sequence,mintime_sequence_all,mintime_pract at t,rtArray,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,practicetrials.ran,practPumps,effTresh,pract_img_keys.keys,pract_img_keys.rt,pract_img_keys.duration,reactionTimes_pract2,reactionTimesData_pract2,averageReactionTimesData_pract2,rtPercentageData_pract2,maxTime_pract2,minTime_pract2,maxPosBar_pract2,minPosBar_pract2,Accum points 2nd practice,percentage of bar reached_pract2,achieved_pract2,effLevel_pract2,practicetrials_2.thisRepN,practicetrials_2.thisTrialN,practicetrials_2.thisN,practicetrials_2.thisIndex,practicetrials_2.ran,Points,FeedbackText1,FeedbackText2,stimFile,effLevel,quiz_info_keys.keys,quiz_info_keys.rt,quiz_info_keys.duration,quizinfo.thisRepN,quizinfo.thisTrialN,quizinfo.thisN,quizinfo.thisIndex,quizinfo.ran,correct,response,quiz_score,next_quest.keys,next_quest.rt,next_quest.duration,instructionquiz.thisRepN,instructionquiz.thisTrialN,instructionquiz.thisN,instructionquiz.thisIndex,instructionquiz.ran,correctResp,question,resp1,resp2,resp3,main_start_keys.keys,main_start_keys.rt,main_start_keys.duration,rewRating,AnchorRewRating,AccuracyRewardRating,PossiblePointsSoFar,AccumulatedPointsSoFar,reward.response,reward.rt,login_reward.keys,login_reward.rt,login_reward.duration,effRating,AnchorEffRating,AccuracyEffortRating,slider.response,slider.rt,reactionTimes,reactionTimesData,averageReactionTimesData,rtPercentageData,maxTime,minTime,maxPosBar,minPosBar,Accum points main trials,percentage of bar reached,minimum RT on current trial,achieved,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,end_break.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,BlockNumber,TrialFile,TotalBlockNumber,bonusPayment,task_duration,end_key.keys,end_key.rt,end_key.duration,end.thisRepN,end.thisTrialN,end.thisN,end.thisIndex,end.ran
Please be patient as the study loads,55b237e6fdf99b19ea79d2f7,66d895541319693e0a3a3141,66da28f75df448e148eed2a4,2024-09-05_17h05.47.845,RewardEffortLearning_pilot7b,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,55b237e6fdf99b19ea79d2f7,66d895541319693e0a3a3141,66da28f75df448e148eed2a4,2024-09-05_17h05.47.845,RewardEffortLearning_pilot7b,2023.1.3,Win32,60.60606061,return,47.1261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,55b237e6fdf99b19ea79d2f7,66d895541319693e0a3a3141,66da28f75df448e148eed2a4,2024-09-05_17h05.47.845,RewardEffortLearning_pilot7b,2023.1.3,Win32,60.60606061,,,,"[""return""]",[7.611199999988116],[null],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,55b237e6fdf99b19ea79d2f7,66d895541319693e0a3a3141,66da28f75df448e148eed2a4,2024-09-05_17h05.47.845,RewardEffortLearning_pilot7b,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,55b237e6fdf99b19ea79d2f7,66d895541319693e0a3a3141,66da28f75df448e148eed2a4,2024-09-05_17h05.47.845,RewardEffortLearning_pilot7b,2023.1.3,Win32,60.60606061,,,,,,,2,2,-0.36,16.7743,13,TRUE,"[[1.162199999988161,0.1330000000000382,0.06660000002386823,0.16530000001193912,0.23219999998809726,0.16760000002386732,0.09939999997607174,0.1334999999999127,0.13229999995235175,0.16659999996420538,0.1329999999999245,0.06730000001186909,0.0979000000357928]]",[0.06660000002386823],0.0666,"[1.162199999988161,0.1330000000000382,0.06660000002386823,0.16530000001193912,0.23219999998809726,0.16760000002386732,0.09939999997607174,0.1334999999999127,0.13229999995235175,0.16659999996420538,0.1329999999999245,0.06730000001186909,0.0979000000357928]",0,0,0,0,1,25,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,55b237e6fdf99b19ea79d2f7,66d895541319693e0a3a3141,66da28f75df448e148eed2a4,2024-09-05_17h05.47.845,RewardEffortLearning_pilot7b,2023.1.3,Win32,60.60606061,,,,,,,,2,-0.22,10.0082,9,FALSE,"[[7.116300000011961,0.1313000000119473,0.16650000000004184,0.13280000001191183,0.06680000001188091,0.06660000002375455,0.8963999999760972,0.09979999995232447,0.0661999999880436]]","[0.06660000002386823,0.0661999999880436]",0.0662,"[7.116300000011961,0.1313000000119473,0.16650000000004184,0.13280000001191183,0.06680000001188091,0.06660000002375455,0.8963999999760972,0.09979999995232447,0.0661999999880436]",0,1,1,1,1,50,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,55b237e6fdf99b19ea79d2f7,66d895541319693e0a3a3141,66da28f75df448e148eed2a4,2024-09-05_17h05.47.845,RewardEffortLearning_pilot7b,2023.1.3,Win32,60.60606061,,,,,,,,2,0.05,10.0091,36,FALSE,"[[1.5663000000118927,0.09950000000003456,0.09949999999992087,0.09950000000003456,0.09950000000003456,0.09880000001192002,0.0995999999641981,0.1329999999999245,0.10030000001188455,0.06550000000004275,0.06569999998816911,0.03359999996416718,0.19769999998811727,0.16590000003577643,0.03230000001201461,0.03390000003582827,0.5323999999760645,0.033100000023864595,0.36489999997615996,0.03329999995230537,0.2326000000238082,0.03300000000001546,0.1658000000119273,0.1333000000120137,0.09950000000003456,0.06660000002386823,0.09879999995223443,0.06630000001200642,0.0670999999642845,0.06550000000004275,0.033400000035840094,0.034099999964269045,0.03319999998802814,0.1991999999880818,0.16569999998807816,0.0998999999761736]]","[0.06660000002386823,0.0661999999880436,0.03230000001201461]",0.0323,"[1.5663000000118927,0.09950000000003456,0.09949999999992087,0.09950000000003456,0.09950000000003456,0.09880000001192002,0.0995999999641981,0.1329999999999245,0.10030000001188455,0.06550000000004275,0.06569999998816911,0.03359999996416718,0.19769999998811727,0.16590000003577643,0.03230000001201461,0.03390000003582827,0.5323999999760645,0.033100000023864595,0.36489999997615996,0.03329999995230537,0.2326000000238082,0.03300000000001546,0.1658000000119273,0.1333000000120137,0.09950000000003456,0.06660000002386823,0.09879999995223443,0.06630000001200642,0.0670999999642845,0.06550000000004275,0.033400000035840094,0.034099999964269045,0.03319999998802814,0.1991999999880818,0.16569999998807816,0.0998999999761736]",0,2,2,2,1,100,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,55b237e6fdf99b19ea79d2f7,66d895541319693e0a3a3141,66da28f75df448e148eed2a4,2024-09-05_17h05.47.845,RewardEffortLearning_pilot7b,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,"[""return""]",[18.612500000000068],[null],"[{""time"":366.29719999998815,""reactionTime"":1},{""time"":366.82019999998806,""reactionTime"":1},{""time"":367.3391000000239,""reactionTime"":1},{""time"":367.8605,""reactionTime"":1},{""time"":368.37300000000005,""reactionTime"":1},{""time"":368.5178000000119,""reactionTime"":2.7443999999761672},{""time"":368.9914000000358,""reactionTime"":0.1667000000477401},{""time"":369.35369999998807,""reactionTime"":0.16300000000001091},{""time"":369.80090000003577,""reactionTime"":0.29490000003579553},{""time"":370.149,""reactionTime"":0.1603999999761072},{""time"":370.850300000012,""reactionTime"":1},{""time"":370.9116000000239,""reactionTime"":0.5758000000118955},{""time"":371.4144000000358,""reactionTime"":1},{""time"":371.92690000003574,""reactionTime"":1},{""time"":372.56240000003584,""reactionTime"":1},{""time"":373.06660000002387,""reactionTime"":1},{""time"":373.09680000001197,""reactionTime"":1.0481999999881282},{""time"":373.6086000000239,""reactionTime"":1},{""time"":374.1161999999881,""reactionTime"":1},{""time"":374.6076999999881,""reactionTime"":0.3500999999641863},{""time"":375.3546000000239,""reactionTime"":1}]","[2.7443999999761672,0.1667000000477401,0.16300000000001091,0.29490000003579553,0.1603999999761072,0.5758000000118955,1.0481999999881282,0.3500999999641863]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.8721999999880836,1.8721999999880836,1.8721999999880836,1.8721999999880836,1.8721999999880836,1.8721999999880836,1.8721999999880836,1.8721999999880836,1.8721999999880836,1.8721999999880836,1.8721999999880836,1.8721999999880836,1.8721999999880836,1.8721999999880836,1.8721999999880836,1.8721999999880836,1.8721999999880836,2.7443999999761672,2.7443999999761672,2.7443999999761672,2.7443999999761672,2.7443999999761672,1.4555500000119537,1.4555500000119537,0.1667000000477401,0.1667000000477401,0.1667000000477401,0.1667000000477401,0.1667000000477401,0.1667000000477401,0.1667000000477401,0.1667000000477401,0.1667000000477401,0.1667000000477401,0.1667000000477401,0.1667000000477401,0.1667000000477401,0.1667000000477401,0.1648500000238755,0.1648500000238755,0.1648500000238755,0.1648500000238755,0.1648500000238755,0.1648500000238755,0.16300000000001091,0.16300000000001091,0.16300000000001091,0.16300000000001091,0.16300000000001091,0.16300000000001091,0.16300000000001091,0.16300000000001091,0.16300000000001091,0.16300000000001091,0.16300000000001091,0.16300000000001091,0.16300000000001091,0.16300000000001091,0.22895000001790322,0.22895000001790322,0.22895000001790322,0.29490000003579553,0.29490000003579553,0.29490000003579553,0.29490000003579553,0.29490000003579553,0.29490000003579553,0.29490000003579553,0.29490000003579553,0.29490000003579553,0.29490000003579553,0.29490000003579553,0.29490000003579553,0.29490000003579553,0.29490000003579553,0.22765000000595137,0.22765000000595137,0.22765000000595137,0.22765000000595137,0.22765000000595137,0.22765000000595137,0.22765000000595137,0.22765000000595137,0.1603999999761072,0.1603999999761072,0.1603999999761072,0.1603999999761072,0.1603999999761072,0.1603999999761072,0.1603999999761072,0.1603999999761072,0.1603999999761072,0.1603999999761072,0.1603999999761072,0.1603999999761072,0.1603999999761072,0.1603999999761072,0.1603999999761072,1,1,1,0.7879000000059477,0.7879000000059477,0.7879000000059477,0.7879000000059477,0.7879000000059477,0.7879000000059477,0.7879000000059477,0.7879000000059477,0.7879000000059477,0.7879000000059477,0.7879000000059477,0.7879000000059477,0.7879000000059477,0.7879000000059477,0.7879000000059477,0.7879000000059477,0.7879000000059477,0.7879000000059477,0.7879000000059477,0.7879000000059477,0.7879000000059477,0.7879000000059477,0.5758000000118955,0.5758000000118955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.024099999994064,1.024099999994064,1.024099999994064,1.024099999994064,1.024099999994064,1.024099999994064,1.024099999994064,1.024099999994064,1.024099999994064,1.024099999994064,1.024099999994064,1.024099999994064,1.024099999994064,1.024099999994064,1.024099999994064,1.024099999994064,1.024099999994064,1.024099999994064,1.024099999994064,1.024099999994064,1.024099999994064,1.024099999994064,1.024099999994064,1.0481999999881282,1.0481999999881282,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6750499999820931,0.3500999999641863,0.3500999999641863,0.3500999999641863,0.3500999999641863,0.3500999999641863,0.3500999999641863,0.3500999999641863,0.3500999999641863,0.3500999999641863,0.3500999999641863,0.3500999999641863,0.3500999999641863,0.3500999999641863,0.3500999999641863,0.3500999999641863,0.3500999999641863,0.3500999999641863,0.3500999999641863,0.3500999999641863,0.3500999999641863,0.3500999999641863,0.3500999999641863,0.3500999999641863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.11139815672273,86.11139815672273,86.11139815672273,86.11139815672273,86.11139815672273,86.11139815672273,86.11139815672273,86.11139815672273,86.11139815672273,86.11139815672273,86.11139815672273,86.11139815672273,86.11139815672273,86.11139815672273,86.30257311010577,86.30257311010577,86.30257311010577,86.30257311010577,86.30257311010577,86.30257311010577,86.49374806348878,86.49374806348878,86.49374806348878,86.49374806348878,86.49374806348878,86.49374806348878,86.49374806348878,86.49374806348878,86.49374806348878,86.49374806348878,86.49374806348878,86.49374806348878,86.49374806348878,86.49374806348878,79.67861940598014,79.67861940598014,79.67861940598014,72.8634907484715,72.8634907484715,72.8634907484715,72.8634907484715,72.8634907484715,72.8634907484715,72.8634907484715,72.8634907484715,72.8634907484715,72.8634907484715,72.8634907484715,72.8634907484715,72.8634907484715,72.8634907484715,79.81295856191359,79.81295856191359,79.81295856191359,79.81295856191359,79.81295856191359,79.81295856191359,79.81295856191359,79.81295856191359,86.76242637535569,86.76242637535569,86.76242637535569,86.76242637535569,86.76242637535569,86.76242637535569,86.76242637535569,86.76242637535569,86.76242637535569,86.76242637535569,86.76242637535569,86.76242637535569,86.76242637535569,86.76242637535569,86.76242637535569,0,0,0,21.917949777481205,21.917949777481205,21.917949777481205,21.917949777481205,21.917949777481205,21.917949777481205,21.917949777481205,21.917949777481205,21.917949777481205,21.917949777481205,21.917949777481205,21.917949777481205,21.917949777481205,21.917949777481205,21.917949777481205,21.917949777481205,21.917949777481205,21.917949777481205,21.917949777481205,21.917949777481205,21.917949777481205,21.917949777481205,43.83589955496241,43.83589955496241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.57962178587799,67.15924357175598,67.15924357175598,67.15924357175598,67.15924357175598,67.15924357175598,67.15924357175598,67.15924357175598,67.15924357175598,67.15924357175598,67.15924357175598,67.15924357175598,67.15924357175598,67.15924357175598,67.15924357175598,67.15924357175598,67.15924357175598,67.15924357175598,67.15924357175598,67.15924357175598,67.15924357175598,67.15924357175598,67.15924357175598,67.15924357175598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,0.0323,0.05,-0.5,0,20.80769145,FALSE,75,0,0,0,0,1,1,"You reached the planet, you get 1 ruby!",You did not have enough fuel to reach the planet and missed 1 ruby!,stim/image1.png,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please be patient as the study loads,55b237e6fdf99b19ea79d2f7,66d895541319693e0a3a3141,66da28f75df448e148eed2a4,2024-09-05_17h05.47.845,RewardEffortLearning_pilot7b,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""time"":383.8041000000238,""reactionTime"":1},{""time"":384.3284000000358,""reactionTime"":1},{""time"":384.84450000000004,""reactionTime"":1},{""time"":385.34469999998805,""reactionTime"":1},{""time"":386.057800000012,""reactionTime"":1},{""time"":386.3085,""reactionTime"":0.7766999999880682},{""time"":386.77240000003576,""reactionTime"":0.2503000000118618},{""time"":387.51919999998813,""reactionTime"":1},{""time"":388.037800000012,""reactionTime"":1.0198000000119691},{""time"":388.76700000000005,""reactionTime"":0.25189999997621726},{""time"":389.2804000000358,""reactionTime"":1},{""time"":389.79740000003574,""reactionTime"":1},{""time"":390.30690000003574,""reactionTime"":0.1926000000238446},{""time"":390.82219999998813,""reactionTime"":1},{""time"":391.32590000003574,""reactionTime"":1},{""time"":391.8386999999881,""reactionTime"":1},{""time"":392.355800000012,""reactionTime"":1},{""time"":392.86440000003574,""reactionTime"":1},{""time"":393.3679000000358,""reactionTime"":1},{""time"":394.0181000000239,""reactionTime"":1},{""time"":394.0679000000358,""reactionTime"":0.5646000000239155},{""time"":394.56880000001195,""reactionTime"":1},{""time"":395.10440000003575,""reactionTime"":1},{""time"":395.24800000000005,""reactionTime"":0.6616999999880591}]","[0.7766999999880682,0.2503000000118618,1.0198000000119691,0.25189999997621726,0.1926000000238446,0.5646000000239155,0.6616999999880591]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8883499999940341,0.8883499999940341,0.8883499999940341,0.8883499999940341,0.8883499999940341,0.8883499999940341,0.8883499999940341,0.8883499999940341,0.8883499999940341,0.8883499999940341,0.8883499999940341,0.8883499999940341,0.7766999999880682,0.7766999999880682,0.7766999999880682,0.7766999999880682,0.7766999999880682,0.7766999999880682,0.7766999999880682,0.7766999999880682,0.7766999999880682,0.513499999999965,0.513499999999965,0.2503000000118618,0.2503000000118618,0.2503000000118618,0.2503000000118618,0.2503000000118618,0.2503000000118618,0.2503000000118618,0.2503000000118618,0.2503000000118618,0.2503000000118618,0.2503000000118618,0.2503000000118618,0.2503000000118618,0.2503000000118618,0.2503000000118618,0.2503000000118618,0.2503000000118618,0.2503000000118618,0.2503000000118618,0.2503000000118618,0.2503000000118618,0.2503000000118618,0.2503000000118618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0198000000119691,1.0198000000119691,1.0198000000119691,1.0198000000119691,1.0198000000119691,1.0198000000119691,1.0198000000119691,1.0198000000119691,1.0198000000119691,1.0198000000119691,1.0198000000119691,1.0198000000119691,1.0198000000119691,1.0198000000119691,1.0198000000119691,1.0198000000119691,1.0198000000119691,1.0198000000119691,1.0198000000119691,1.0198000000119691,1.0198000000119691,1.0198000000119691,1.0198000000119691,1.0198000000119691,0.25189999997621726,0.25189999997621726,0.25189999997621726,0.25189999997621726,0.25189999997621726,0.25189999997621726,0.25189999997621726,0.25189999997621726,0.25189999997621726,0.25189999997621726,0.25189999997621726,0.25189999997621726,0.25189999997621726,0.25189999997621726,0.25189999997621726,0.25189999997621726,0.25189999997621726,0.25189999997621726,0.25189999997621726,0.25189999997621726,0.25189999997621726,0.25189999997621726,0.25189999997621726,0.25189999997621726,0.25189999997621726,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1926000000238446,0.1926000000238446,0.1926000000238446,0.1926000000238446,0.1926000000238446,0.1926000000238446,0.1926000000238446,0.1926000000238446,0.1926000000238446,0.1926000000238446,0.1926000000238446,0.1926000000238446,0.1926000000238446,0.1926000000238446,0.1926000000238446,0.1926000000238446,0.1926000000238446,0.1926000000238446,0.1926000000238446,0.1926000000238446,0.1926000000238446,0.1926000000238446,0.1926000000238446,0.1926000000238446,0.1926000000238446,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7823000000119578,0.7823000000119578,0.7823000000119578,0.7823000000119578,0.7823000000119578,0.7823000000119578,0.7823000000119578,0.7823000000119578,0.7823000000119578,0.7823000000119578,0.7823000000119578,0.7823000000119578,0.7823000000119578,0.7823000000119578,0.7823000000119578,0.7823000000119578,0.7823000000119578,0.7823000000119578,0.7823000000119578,0.7823000000119578,0.7823000000119578,0.7823000000119578,0.5646000000239155,0.5646000000239155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8308499999940295,0.8308499999940295,0.8308499999940295,0.8308499999940295,0.8308499999940295,0.8308499999940295,0.8308499999940295,0.8308499999940295,0.8308499999940295,0.8308499999940295,0.8308499999940295,0.8308499999940295,0.8308499999940295,0.8308499999940295,0.8308499999940295,0.8308499999940295]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.537666632980482,11.537666632980482,11.537666632980482,11.537666632980482,11.537666632980482,11.537666632980482,11.537666632980482,11.537666632980482,11.537666632980482,11.537666632980482,11.537666632980482,11.537666632980482,23.075333265960964,23.075333265960964,23.075333265960964,23.075333265960964,23.075333265960964,23.075333265960964,23.075333265960964,23.075333265960964,23.075333265960964,50.273845200586464,50.273845200586464,77.47235713521196,77.47235713521196,77.47235713521196,77.47235713521196,77.47235713521196,77.47235713521196,77.47235713521196,77.47235713521196,77.47235713521196,77.47235713521196,77.47235713521196,77.47235713521196,77.47235713521196,77.47235713521196,77.47235713521196,77.47235713521196,77.47235713521196,77.47235713521196,77.47235713521196,77.47235713521196,77.47235713521196,77.47235713521196,77.47235713521196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.30701664080509,77.30701664080509,77.30701664080509,77.30701664080509,77.30701664080509,77.30701664080509,77.30701664080509,77.30701664080509,77.30701664080509,77.30701664080509,77.30701664080509,77.30701664080509,77.30701664080509,77.30701664080509,77.30701664080509,77.30701664080509,77.30701664080509,77.30701664080509,77.30701664080509,77.30701664080509,77.30701664080509,77.30701664080509,77.30701664080509,77.30701664080509,77.30701664080509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.43494884635525,83.43494884635525,83.43494884635525,83.43494884635525,83.43494884635525,83.43494884635525,83.43494884635525,83.43494884635525,83.43494884635525,83.43494884635525,83.43494884635525,83.43494884635525,83.43494884635525,83.43494884635525,83.43494884635525,83.43494884635525,83.43494884635525,83.43494884635525,83.43494884635525,83.43494884635525,83.43494884635525,83.43494884635525,83.43494884635525,83.43494884635525,83.43494884635525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.496641520176208,22.496641520176208,22.496641520176208,22.496641520176208,22.496641520176208,22.496641520176208,22.496641520176208,22.496641520176208,22.496641520176208,22.496641520176208,22.496641520176208,22.496641520176208,22.496641520176208,22.496641520176208,22.496641520176208,22.496641520176208,22.496641520176208,22.496641520176208,22.496641520176208,22.496641520176208,22.496641520176208,22.496641520176208,44.9932830403524,44.9932830403524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.47959078310123,17.47959078310123,17.47959078310123,17.47959078310123,17.47959078310123,17.47959078310123,17.47959078310123,17.47959078310123,17.47959078310123,17.47959078310123,17.47959078310123,17.47959078310123,17.47959078310123,17.47959078310123,17.47959078310123,17.47959078310123]",1,0.0323,0.05,-0.5,0,15.22843078,FALSE,75,0,1,1,1,1,0,"You reached the planet, but there were no rubies!",You did not have enough fuel to reach the planet and missed 0 rubies!,stim/None.png,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
